"","COUNTRY","name","diet","period","lived_in","type","length","taxonomy","named_by","species","link","weight","weightkg","num_of_ped","longitude","latitude","ISO","COUNTRYAFF","AFF_ISO","length_in_m","weights_in_kg","carnivorous","herbivorous","Two","Four","time_period","Early Jurassic","Late Triassic","Late Cretaceous","Mid Jurassic","Early Cretaceous","Late Jurassic"
"248","United States","oryctodromeus","herbivorous","Late Cretaceous 99-94 million years ago","USA","euornithopod","2.1m","Dinosauria Ornithischia","Varricchio Marin and Katsura (2007)","cubicularis","https://www.nhm.ac.uk/discover/dino-directory/oryctodromeus.html","45 kilograms","45 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",2.1,45,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"249","United States","cedarpelta","herbivorous","Early Cretaceous 142-127 million years ago","USA","armoured dinosaur","10.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Ankylosauridae","Carpenter Kirkland Burge and Bird (2001)","bilbeyhallorum","https://www.nhm.ac.uk/discover/dino-directory/cedarpelta.html","5 tonnes","5000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",10,5000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"251","United States","styracosaurus","herbivorous","Late Cretaceous 76-70 million years ago","USA","ceratopsian","5.5m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Centrosaurinae","Lambe (1913)","albertensis","https://www.nhm.ac.uk/discover/dino-directory/styracosaurus.html","1.8–2.7 metric tons","2250 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",5.5,2250,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"252","United States","haplocanthosaurus","herbivorous","Late Jurassic 154-142 million years ago","USA","sauropod","21.5m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Camarasauridae","Hatcher (1903)","priscus","https://www.nhm.ac.uk/discover/dino-directory/haplocanthosaurus.html","12.8 metric tons","12800 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",21.5,12800,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"253","United States","gastonia","herbivorous","Early Cretaceous 142-127 million years ago","USA","armoured dinosaur","4.6m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria","Kirkland (1998)","burgei","https://www.nhm.ac.uk/discover/dino-directory/gastonia.html","1.9 tonnes","1900 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",4.6,1900,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"254","United States","nodosaurus","herbivorous","Early Cretaceous 110-100 million years ago","USA","armoured dinosaur","5.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Nodosauridae","Marsh (1889)","textilis","https://www.nhm.ac.uk/discover/dino-directory/nodosaurus.html","3.5 tonnes","3500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",5,3500,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"255","United States","corythosaurus","herbivorous","Late Cretaceous 76-74 million years ago","USA","euornithopod","10.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Lambeosaurinae","Brown (1914)","casuarius","https://www.nhm.ac.uk/discover/dino-directory/corythosaurus.html","2.5 metric tons","2500 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",10,2500,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"256","United States","apatosaurus","herbivorous","Late Jurassic 154-145 million years ago","USA","sauropod","21.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Diplodocidae","Marsh (1877)","ajax","https://www.nhm.ac.uk/discover/dino-directory/apatosaurus.html","16.4–22.4 t","19400 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",21,19400,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"257","United States","marshosaurus","carnivorous","Late Jurassic 154-142 million years ago","USA","large theropod","6.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda","Madsen (1976)","bicentesimus","https://www.nhm.ac.uk/discover/dino-directory/marshosaurus.html","150 kg","150 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",6,150,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"258","United States","segisaurus","carnivorous","Mid Jurassic 195-180 million years ago","USA","small theropod","1.5m","Dinosauria Saurischia Theropoda Neotheropoda Coelophysoidea Coelophysidae","Camp (1936)","halli","https://www.nhm.ac.uk/discover/dino-directory/segisaurus.html","4-7 kilograms","5.5 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1.5,5.5,1,0,1,0,"Mid Jurassic",0,0,0,1,0,0
"259","United States","nedoceratops","herbivorous","Late Cretaceous 67-65 million years ago","USA","ceratopsian","7.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Chasmosaurinae","Lull (1905)","hatcheri","https://www.nhm.ac.uk/discover/dino-directory/nedoceratops.html","6,000 and 12,000 kg","9000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7,9000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"260","United States","barosaurus","herbivorous","Late Jurassic 155-145 million years ago","USA","sauropod","24.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Diplodocidae","Marsh (1890)","lentus","https://www.nhm.ac.uk/discover/dino-directory/barosaurus.html","12–20 metric tons","16000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",24,16000,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"261","United States","deinonychus","carnivorous","Early Cretaceous 120-110 million years ago","USA","small theropod","3.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Ostrom (1969)","antirrhopus","https://www.nhm.ac.uk/discover/dino-directory/deinonychus.html","60–73 kg","66.5 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",3,66.5,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"262","United States","gargoyleosaurus","herbivorous","Late Jurassic 154-142 million years ago","USA","armoured dinosaur","4.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria","Carpenter Miles and Cloward (1998)","parkpinorum","https://www.nhm.ac.uk/discover/dino-directory/gargoyleosaurus.html","300–754 kg","527 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",4,527,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"263","United States","coelurus","carnivorous","Late Jurassic 155-145 million years ago","USA","small theropod","1.8m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria","Marsh (1879)","fragilis","https://www.nhm.ac.uk/discover/dino-directory/coelurus.html","13 to 20 kilograms","16.5 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1.8,16.5,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"264","United States","hadrosaurus","herbivorous","Late Cretaceous 78-74 million years ago","USA","euornithopod","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Leidy (1858)","foulkii","https://www.nhm.ac.uk/discover/dino-directory/hadrosaurus.html","2 to 4 t","3000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",9,3000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"265","United States","maiasaura","herbivorous","Late Cretaceous 80-75 million years ago","USA","euornithopod","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Horner and Makela (1979)","peeblesorum","https://www.nhm.ac.uk/discover/dino-directory/maiasaura.html","4 metric tons","4000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",9,4000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"266","United States","pachycephalosaurus","herbivorous","Late Cretaceous 76-65 million years ago","USA","euornithopod","8.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala Homalocephaloidea Pachycephalosauridae","Brown and Schlaikjer (1943)","wyomingensis","https://www.nhm.ac.uk/discover/dino-directory/pachycephalosaurus.html","370–450 kilograms","410 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",8,410,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"267","United States","troodon","carnivorous","Late Cretaceous 74-65 million years ago","USA","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptoria Troodontidae","Leidy (1856)","formosus","https://www.nhm.ac.uk/discover/dino-directory/troodon.html","50-100 kilograms","75 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",2,75,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"268","United States","brachylophosaurus","herbivorous","Late Cretaceous 89-88 million years ago","USA","euornithopod","7.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","C. M. Sternberg (1953)","canadensis","https://www.nhm.ac.uk/discover/dino-directory/brachylophosaurus.html","7 metric tons","7000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",7,7000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"269","United States","chindesaurus","carnivorous","Late Triassic 227-210 million years ago","USA","small theropod","4.0m","Dinosauria Saurischia Theropoda Herrerasauridae","Long and Murry (1995)","bryansmalli","https://www.nhm.ac.uk/discover/dino-directory/chindesaurus.html","23–45 kg","34 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",4,34,1,0,1,0,"Late Triassic",0,1,0,0,0,0
"271","United States","dryptosaurus","carnivorous","Late Cretaceous 84-65 million years ago","USA","large theropod","6.4m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Tyrannosauroidea","Cope (1866)","aquilunguis","https://www.nhm.ac.uk/discover/dino-directory/dryptosaurus.html","1.5 metric tons","1500 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",6.4,1500,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"272","United States","lophorhothon","herbivorous","Late Cretaceous 84-71 million years ago","USA","euornithopod","4.5m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Xu Makovicky Wang Norell and You (1960)","atopus","https://www.nhm.ac.uk/discover/dino-directory/lophorhothon.html","470 kg","470 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",4.5,470,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"273","United States","stegosaurus","herbivorous","Late Jurassic 155-145 million years ago","USA","armoured dinosaur","9.0m","Dinosauria Ornithischia Genasauria Thyreophora Stegosauria Stegosauridae Stegosaurinae","Marsh (1877)","armatus","https://www.nhm.ac.uk/discover/dino-directory/stegosaurus.html","3.8 metric tons","3800 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",9,3800,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"274","United States","zephyrosaurus","herbivorous","Early Cretaceous 120-110 million years ago","USA","euornithopod","1.8m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda","Sues (1980)","schaffi","https://www.nhm.ac.uk/discover/dino-directory/zephyrosaurus.html","100 to 200 pounds","68 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",1.8,68,0,1,1,0,"Early Cretaceous",0,0,0,0,1,0
"275","United States","thescelosaurus","herbivorous","Late Cretaceous 76-67 million years ago","USA","euornithopod","3.5m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda","Gilmore (1913)","neglectus","https://www.nhm.ac.uk/discover/dino-directory/thescelosaurus.html","200–300 kilograms","250 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",3.5,250,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"276","United States","torosaurus","herbivorous","Late Cretaceous 70-65 million years ago","USA","ceratopsian","7.5m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Chasmosaurinae","Marsh (1891)","latus","https://www.nhm.ac.uk/discover/dino-directory/torosaurus.html","5-6 tons.","5500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7.5,5500,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"277","United States","silvisaurus","herbivorous","Early Cretaceous 121-112 million years ago","USA","armoured dinosaur","4.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Nodosauridae","Eaton (1960)","condrayi","https://www.nhm.ac.uk/discover/dino-directory/silvisaurus.html","1,000 and 3,000 kg","2000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",4,2000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"278","United States","sauropelta","herbivorous","Early Cretaceous 121-94 million years ago","USA","armoured dinosaur","6.5m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Nodosauridae","Ostrom (1970)","edwardsorum","https://www.nhm.ac.uk/discover/dino-directory/sauropelta.html","2 metric tons","2000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",6.5,2000,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"279","United States","saurophaganax","carnivorous","Late Jurassic 154-142 million years ago","USA","large theropod","12.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Carnosauria Allosauroidea Allosauridae","Chure (1996)","maximus","https://www.nhm.ac.uk/discover/dino-directory/saurophaganax.html","2.7–3.8 metric tons","3250 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",12,3250,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"280","United States","triceratops","herbivorous","Late Cretaceous 68-66 million years ago","USA","ceratopsian","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Chasmosaurinae","Marsh (1889)","horridus","https://www.nhm.ac.uk/discover/dino-directory/triceratops.html","5–9 metric tons","7000 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",9,7000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"281","United States","supersaurus","herbivorous","Early Cretaceous 154-142 million years ago","USA","sauropod","35.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Diplodocoidea Diplodocidae","Jansen (1985)","vivianae","https://www.nhm.ac.uk/discover/dino-directory/supersaurus.html","35–40 metric tons","37500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",35,37500,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"282","United States","nothronychus","carnivorous","Late Cretaceous 94-89 million years ago","USA","large theropod","5.3m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Therizinosauroidea Therizinosauridae","Kirkland and Wolfe (2001)","mckinleyi","https://www.nhm.ac.uk/discover/dino-directory/nothronychus.html","800–1,200 kg","1000 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",5.3,1000,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"283","United States","albertaceratops","herbivorous","Late Cretaceous 80-75 million years ago","USA","ceratopsian","7.0m","Dinosauria Ornithischia","Ryan 2007","nesmoi","https://www.nhm.ac.uk/discover/dino-directory/albertaceratops.html","3,500 kilograms","3500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7,3500,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"284","United States","scutellosaurus","herbivorous","Early Jurassic 205-202 million years ago","USA","armoured dinosaur","1.2m","Dinosauria Ornithischia Genasauria Thyreophora","Colbert (1981)","lawleri","https://www.nhm.ac.uk/discover/dino-directory/scutellosaurus.html","3 kg","3 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",1.2,3,0,1,0,1,"Early Jurassic",1,0,0,0,0,0
"285","United States","hesperosaurus","herbivorous","Late Jurassic 154-142 million years ago","USA","armoured dinosaur","6.0m","Dinosauria Ornithischia Genasauria Thyreophora Stegosauria Stegosauridae Stegosaurinae","Carpenter Miles and Cloward (2001)","mjosi","https://www.nhm.ac.uk/discover/dino-directory/hesperosaurus.html","3.5 metric tons","3500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",6,3500,0,1,0,1,"Late Jurassic",0,0,0,0,0,1
"286","United States","ornithomimus","carnivorous","Late Cretaceous 74-65 million years ago","USA","large theropod","4.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria Ornithomimidae","Marsh (1890)","velox","https://www.nhm.ac.uk/discover/dino-directory/ornithomimus.html","170 kilograms","170 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",4,170,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"287","United States","allosaurus","carnivorous","Late Jurassic 156-144 million years ago","USA","large theropod","12.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Carnosauria Allosauroidea Allosauridae","Marsh (1877)","fragilis","https://www.nhm.ac.uk/discover/dino-directory/allosaurus.html","1.7 metric tons","1700 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",12,1700,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"288","United States","hypacrosaurus","herbivorous","Late Cretaceous 70 million years ago","USA","euornithopod","9.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Lambeosaurinae","Brown (1913)","altispinus","https://www.nhm.ac.uk/discover/dino-directory/hypacrosaurus.html","4.0 tonnes","4000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",9,4000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"290","United States","kritosaurus","herbivorous","Late Cretaceous 78-74 million years ago","USA","euornithopod","8.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Brown (1910)","navajovius","https://www.nhm.ac.uk/discover/dino-directory/kritosaurus.html","4 metric tons","4000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",8,4000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"291","United States","protohadros","herbivorous","Late Cretaceous 99-94 million years ago","USA","euornithopod","6.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea","Head (1998)","byrdi","https://www.nhm.ac.uk/discover/dino-directory/protohadros.html","2 t","2000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",6,2000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"292","United States","torvosaurus","carnivorous","Late Jurassic 155-144 million years ago","USA","large theropod","10.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Spinosauroidea Megalosauridae Megalosaurinae","Galton and Jensen (1979)","tanneri","https://www.nhm.ac.uk/discover/dino-directory/torvosaurus.html","2 metric tons","2000 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",10,2000,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"293","United States","gryposaurus","herbivorous","Late Cretaceous 86-71 million years ago","USA","euornithopod","10.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Ankylopollexia Iguanodontoidea Hadrosauridae Euhadrosauria Hadrosaurinae","Lambe (1914)","notabilis","https://www.nhm.ac.uk/discover/dino-directory/gryposaurus.html","3 metric tons","3000 kg","both",-96.3316166082964,38.8208089190304,"US","United States","US",10,3000,0,1,1,1,"Late Cretaceous",0,0,1,0,0,0
"294","United States","utahraptor","carnivorous","Early Cretaceous 112-100 million years ago","USA","large theropod","6.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Maniraptora Paraves Eumaniraptora Dromaeosauridae","Kirkland Gaston and Burge (1993)","ostrommaysorum","https://www.nhm.ac.uk/discover/dino-directory/utahraptor.html","280–300 kg","290 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",6,290,1,0,1,0,"Early Cretaceous",0,0,0,0,1,0
"295","United States","dryosaurus","herbivorous","Late Jurassic 155-140 million years ago","USA","euornithopod","4.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia Euiguanadontia Dryomorpha Dryosauridae","Marsh (1894)","altus","https://www.nhm.ac.uk/discover/dino-directory/dryosaurus.html","100 kilograms","100 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",4,100,0,1,1,0,"Late Jurassic",0,0,0,0,0,1
"296","United States","panoplosaurus","herbivorous","Late Cretaceous 79-75 million years ago","USA","armoured dinosaur","7.0m","Dinosauria Ornithischia Genasauria Thyreophora Ankylosauromorpha Ankylosauria Nodosauridae","Lambe (1919)","mirus","https://www.nhm.ac.uk/discover/dino-directory/panoplosaurus.html","1,600 kg","1600 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7,1600,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"297","United States","einiosaurus","herbivorous","Late Cretaceous 74 million years ago","USA","ceratopsian","6.0m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Centrosaurinae","Sampson  (1995)","procurvicornis","https://www.nhm.ac.uk/discover/dino-directory/einiosaurus.html","1.3 tonnes","1300 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",6,1300,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"298","United States","stegoceras","herbivorous","Late Cretaceous 76-74 million years ago","USA","euornithopod","2.4m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Pachycephalosauria Goyocephala Homalocephaloidea Pachycephalosauridae","Lambe (1902)","validum","https://www.nhm.ac.uk/discover/dino-directory/stegoceras.html","10 to 40 kilograms","25 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",2.4,25,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"299","United States","tenontosaurus","herbivorous","Early Cretaceous 120-110 million years ago","USA","euornithopod","7.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda Iguanadontia","Ostrom (1970)","tillettorum","https://www.nhm.ac.uk/discover/dino-directory/tenontosaurus.html","600 to 1,000 kilograms","800 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",7,800,0,1,0,1,"Early Cretaceous",0,0,0,0,1,0
"300","United States","pentaceratops","herbivorous","Late Cretaceous 76-74 million years ago","USA","ceratopsian","6.8m","Dinosauria Ornithischia Genasauria Cerapoda Marginocephalia Ceratopsia Neoceratopsia Coronosauria Ceratopsidae Chasmosaurinae","Osborn (1923)","sternbergi","https://www.nhm.ac.uk/discover/dino-directory/pentaceratops.html","2.5 metric tons","2500 kg","4",-96.3316166082964,38.8208089190304,"US","United States","US",6.8,2500,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"301","United States","ornitholestes","carnivorous","Late Jurassic 150-144 million years ago","USA","small theropod","2.0m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria","Osbourne (1933)","hermanni","https://www.nhm.ac.uk/discover/dino-directory/ornitholestes.html","15 kg","15 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",2,15,1,0,1,0,"Late Jurassic",0,0,0,0,0,1
"302","United States","orodromeus","herbivorous","Late Cretaceous 74 million years ago","USA","euornithopod","2.0m","Dinosauria Ornithischia Genasauria Cerapoda Ornithopoda Euornithopoda","Horner and Weishampel (1988)","makelai","https://www.nhm.ac.uk/discover/dino-directory/orodromeus.html","30 kilograms","30 kg","2",-96.3316166082964,38.8208089190304,"US","United States","US",2,30,0,1,1,0,"Late Cretaceous",0,0,1,0,0,0
"303","Uruguay","antarctosaurus","herbivorous","Late Cretaceous 84-65 million years ago","Uruguay","sauropod","18.0m","Dinosauria Saurischia Sauropodomorpha Sauropoda Eusauropoda Neosauropoda Macronaria Camarasauromorpha Titanosauriformes Titanosauria Lithostrotia","von Huene (1929)","wichmannianus","https://www.nhm.ac.uk/discover/dino-directory/antarctosaurus.html","34 metric tons","34000 kg","4",-56.0191952345808,-32.7819504383109,"UY","Uruguay","UY",18,34000,0,1,0,1,"Late Cretaceous",0,0,1,0,0,0
"304","Uzbekistan","archaeornithomimus","carnivorous","Late Cretaceous 95-70 million years ago","Uzbekistan","small theropod","3.5m","Dinosauria Saurischia Theropoda Neotheropoda Tetanurae Avetheropoda Coelurosauria Tyrannoraptora Maniraptoriformes Ornithomimosauria Ornithomimidae","Russell (1972)","asiaticus","https://www.nhm.ac.uk/discover/dino-directory/archaeornithomimus.html","45 to 91 kg","68 kg","2",63.8548297593985,41.4879065244633,"UZ","Uzbekistan","UZ",3.5,68,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"305","Uzbekistan","urbacodon","carnivorous","Late Cretaceous 95 million years ago","Uzbekistan","small theropod","1.0m","Dinosauria Saurischia","Averianov and Sues (2007)","itemirensis","https://www.nhm.ac.uk/discover/dino-directory/urbacodon.html","1.8-2.2 lb","0.9 kg","2",63.8548297593985,41.4879065244633,"UZ","Uzbekistan","UZ",1,0.9,1,0,1,0,"Late Cretaceous",0,0,1,0,0,0
"306","Zimbabwe","vulcanodon","herbivorous","Early Jurassic 205-202 million years ago","Zimbabwe","sauropod","6.5m","Dinosauria Saurischia Sauropodomorpha Sauropoda Vulcanodontidae","Raath (1972)","karibaensis","https://www.nhm.ac.uk/discover/dino-directory/vulcanodon.html","3.5 tonnes.","3500 kg","4",29.7178296407208,-18.9270012198147,"ZW","Zimbabwe","ZW",6.5,3500,0,1,0,1,"Early Jurassic",1,0,0,0,0,0
"307","Zimbabwe","massospondylus","carnivorous","Early Jurassic 208-204 million years ago","Zimbabwe","sauropod","4.0m","Dinosauria Saurischia Sauropodomorpha Prosauropoda Plateosauria Plateosauridae","Owen (1854)","carinatus","https://www.nhm.ac.uk/discover/dino-directory/massospondylus.html","1000 kilograms","1000 kg","2",29.7178296407208,-18.9270012198147,"ZW","Zimbabwe","ZW",4,1000,1,0,1,0,"Early Jurassic",1,0,0,0,0,0
